11989	never	0	3927
11990	be never	0	3927
11991	never be	0	3927
11992	isn't she	1	3928
11993	doesn't she	0	3928
11994	isn't it	0	3928
11995	doesn't it	0	3928
11996	in	1	3929
11997	on	0	3929
11998	at	0	3929
11999	for	0	3929
12000	must	1	3930
12001	can	0	3930
12002	should	0	3930
12003	would	0	3930
12004	does this expression mean	1	3931
12005	means this expression	0	3931
12006	is this expression meaning	0	3931
12007	this expression means	0	3931
12008	Would	1	3932
12009	Could	0	3932
12010	Should	0	3932
12011	Will	0	3932
12012	He's	1	3933
12013	He	0	3933
12014	His	0	3933
12015	Is	0	3933
12016	The air	1	3934
12017	Air	0	3934
12018	An air	0	3934
12019	Some air	0	3934
12020	which	1	3935
12021	that	0	3935
12022	this	0	3935
12023	it	0	3935
12024	did you get	1	3936
12025	had you gotten	0	3936
12026	have you gotten	0	3936
12027	were you getting	0	3936
12028	going	1	3937
12029	to go	0	3937
12030	go	0	3937
12031	goes	0	3937
12032	think	1	3938
12033	thinks	0	3938
12034	are thinking	0	3938
12035	do think	0	3938
12036	who	1	3939
12037	which	0	3939
12038	whose	0	3939
12039	what	0	3939
12040	would go	1	3940
12041	went	0	3940
12042	will go	0	3940
12043	was going	0	3940
12044	were sleeping	1	3941
12045	sleeping	0	3941
12046	had slept	0	3941
12047	slept	0	3941
12048	has never been	1	3942
12049	is never	0	3942
12050	was never	0	3942
12051	had never been	0	3942
12052	in	1	3943
12053	on	0	3943
12054	at	0	3943
12055	since	0	3943
12056	has been	1	3944
12057	is	0	3944
12058	had been	0	3944
12059	will be	0	3944
12060	didn't you call	1	3945
12061	hadn't you been calling	0	3945
12062	hadn't you called	0	3945
12063	weren't you calling	0	3945
12064	whenever you want	1	3946
12065	whenever do you want	0	3946
12066	when do you want	0	3946
12067	when you do want	0	3946
12068	shopping	1	3947
12069	to shop	0	3947
12070	shop	0	3947
12071	to shopping	0	3947
12072	were	1	3948
12073	was	0	3948
12074	are	0	3948
12075	is	0	3948
12076	have been waiting	1	3949
12077	was waited	0	3949
12078	am waiting	0	3949
12079	had waited	0	3949
12080	is supported	1	3950
12081	supported	0	3950
12082	supports	0	3950
12083	is supporting	0	3950
12084	often goes	1	3951
12085	goes often	0	3951
12086	often go	0	3951
12087	go often	0	3951
12088	even though	1	3952
12089	because	0	3952
12090	in spite of	0	3952
12091	however	0	3952
12092	ought	1	3953
12093	should	0	3953
12094	had better	0	3953
12095	must	0	3953
12096	such a	1	3954
12097	so	0	3954
12098	the	0	3954
12099	too	0	3954
12100	must have	1	3955
12101	had	0	3955
12102	would have	0	3955
12103	may	0	3955
12104	of	1	3956
12105	with	0	3956
12106	from	0	3956
12107	at	0	3956
12108	However	1	3957
12109	Although	0	3957
12110	Provided that	0	3957
12111	In spite of	0	3957
12112	Because	1	3958
12113	Due to	0	3958
12114	Therefore	0	3958
12115	Although	0	3958
12116	had left	1	3959
12117	has left	0	3959
12118	leaves	0	3959
12119	has been leaving	0	3959
12120	have to	1	3960
12121	had to	0	3960
12122	should	0	3960
12123	need	0	3960
12124	if you had	1	3961
12125	did you have	0	3961
12126	do you have	0	3961
12127	that you had	0	3961
12128	flew	1	3962
12129	flied	0	3962
12130	flown	0	3962
12131	flying	0	3962
12132	There is	1	3963
12133	There are	0	3963
12134	It is	0	3963
12135	It are	0	3963
12136	knew	1	3964
12137	would know	0	3964
12138	know	0	3964
12139	was known	0	3964
12140	won't be	1	3965
12141	am not being	0	3965
12142	am not	0	3965
12143	not going to be	0	3965
12144	to do	1	3966
12145	to doing	0	3966
12146	do	0	3966
12147	doing	0	3966
12148	some others	1	3967
12149	other some	0	3967
12150	one another	0	3967
12151	other one	0	3967
12152	a little	1	3968
12153	a few	0	3968
12154	any	0	3968
12155	several	0	3968
12156	the prettiest	1	3969
12157	a prettiest	0	3969
12158	a very pretty	0	3969
12159	the very pretty	0	3969
12160	going out	1	3970
12161	to go	0	3970
12162	go out	0	3970
12163	to go out	0	3970
12164	Most of the	1	3971
12165	The most	0	3971
12166	Most of	0	3971
12167	The most of	0	3971
12168	might	1	3972
12169	may	0	3972
12170	must	0	3972
12171	should	0	3972
12172	applicable	1	3973
12173	application	0	3973
12174	applicably	0	3973
12175	apply	0	3973
12176	have finished	1	3974
12177	am finished	0	3974
12178	have been finishing	0	3974
12179	had finished	0	3974
12180	unless	1	3975
12181	although	0	3975
12182	even if	0	3975
12183	provided that	0	3975
12184	call	1	3976
12185	were calling	0	3976
12186	called	0	3976
12187	are called	0	3976
12188	will be lying	1	3977
12189	lie	0	3977
12190	are lying	0	3977
12191	have lain	0	3977
12192	this tour will be	1	3978
12193	will this tour be	0	3978
12194	will be this tour	0	3978
12195	will this tour	0	3978
12196	to deposit	1	3979
12197	for depositing	0	3979
12198	for deposit	0	3979
12199	deposit	0	3979
12200	to carry	1	3980
12201	who carry	0	3980
12202	carrying	0	3980
12203	that carry	0	3980
12204	fixed	1	3981
12205	fix	0	3981
12206	to fix	0	3981
12207	fixing	0	3981
12208	One	1	3982
12209	All	0	3982
12210	Some	0	3982
12211	Much	0	3982
12212	a little	1	3983
12213	a few	0	3983
12214	several	0	3983
12215	a	0	3983
12216	Were you able to	1	3984
12217	Should you	0	3984
12218	Would you	0	3984
12219	Have you been able to	0	3984
12220	work	1	3985
12221	worked	0	3985
12222	to work	0	3985
12223	working	0	3985
12224	are you	1	3986
12225	do you	0	3986
12226	aren't you	0	3986
12227	don't you	0	3986
12228	must	1	3987
12229	can	0	3987
12230	will	0	3987
12231	would	0	3987
12232	decide	1	3988
12233	will decide	0	3988
12234	decided	0	3988
12235	would decide	0	3988
12236	ran	1	3989
12237	was running	0	3989
12238	have run	0	3989
12239	run	0	3989
12240	has sprained	1	3990
12241	is spraining	0	3990
12242	was spraining	0	3990
12243	had sprained	0	3990
12244	supposed	1	3991
12245	suppose	0	3991
12246	supposing	0	3991
12247	to suppose	0	3991
12248	had never driven	1	3992
12249	has never driven	0	3992
12250	was never driving	0	3992
12251	never drove	0	3992
12252	what time it is	1	3993
12253	what time is it	0	3993
12254	what time is	0	3993
12255	what is the time	0	3993
12256	well designed architecture	1	3994
12257	its architecture is well designed	0	3994
12258	architecture is designed well	0	3994
12259	designed architecture well	0	3994
12260	is used	1	3995
12261	is use	0	3995
12262	used	0	3995
12263	uses	0	3995
12264	a little	1	3996
12265	a few	0	3996
12266	many	0	3996
12267	a	0	3996
12268	drunk	1	3997
12269	drank	0	3997
12270	drunken	0	3997
12271	drinked	0	3997
12272	graduates	1	3998
12273	graduated	0	3998
12274	will graduate	0	3998
12275	will have graduated	0	3998
12276	she arrives	1	3999
12277	arrives she	0	3999
12278	will she arrive	0	3999
12279	does she arrive	0	3999
12280	but	1	4000
12281	so	0	4000
12282	and also	0	4000
12283	as well as	0	4000
12284	up	1	4001
12285	off	0	4001
12286	down	0	4001
12287	on	0	4001
12288	was written	1	4002
12289	written	0	4002
12290	has written	0	4002
12291	wrote	0	4002
12292	have	1	4003
12293	be	0	4003
12294	had	0	4003
12295	being	0	4003
12296	a fire	1	4004
12297	fire	0	4004
12298	some fire	0	4004
12299	the fire	0	4004
12300	even if	1	4005
12301	although	0	4005
12302	otherwise	0	4005
12303	in case of	0	4005
12304	should	1	4006
12305	might	0	4006
12306	could	0	4006
12307	must	0	4006
12308	had told, could have done	1	4007
12309	told, had done	0	4007
12310	have told, could do	0	4007
12311	would tell, could do	0	4007
12312	as though	1	4008
12313	even though	0	4008
12314	although	0	4008
12315	though	0	4008
12316	had	1	4009
12317	has	0	4009
12318	have	0	4009
12319	having	0	4009
12320	had never been	1	4010
12321	have never been	0	4010
12322	never went	0	4010
12323	never was	0	4010
12324	The	1	4011
12325	In the	0	4011
12326	It was the	0	4011
12327	During the	0	4011
12328	being	1	4012
12329	to have been	0	4012
12330	to be	0	4012
12331	be	0	4012
12332	didn't eat, would have	1	4013
12333	don't eat, would have	0	4013
12334	wouldn't eat, had	0	4013
12335	won't eat, will have	0	4013
12336	we	1	4014
12337	which	0	4014
12338	to which we	0	4014
12339	that	0	4014
12340	due to	1	4015
12341	because	0	4015
12342	despite	0	4015
12343	in case of	0	4015
12344	have taken	1	4016
12345	had taken	0	4016
12346	have been taking	0	4016
12347	took	0	4016
12348	too	1	4017
12349	so	0	4017
12350	very	0	4017
12351	almost	0	4017
12352	use to	1	4018
12353	use	0	4018
12354	used	0	4018
12355	used to	0	4018
12356	am taking	1	4019
12357	take	0	4019
12358	taking	0	4019
12359	takes	0	4019
12360	to have lost	1	4020
12361	having lost	0	4020
12362	losing	0	4020
12363	to lose	0	4020
12364	in solving	1	4021
12365	to solve	0	4021
12366	on solving	0	4021
12367	solving	0	4021
12368	to completing	1	4022
12369	to complete	0	4022
12370	for completing	0	4022
12371	completing	0	4022
12372	would come	1	4023
12373	came	0	4023
12374	had come	0	4023
12375	can come	0	4023
12376	were finishing, arrived	1	4024
12377	finished, was arriving	0	4024
12378	were finishing, was arriving	0	4024
12379	finished, had arrived	0	4024
12380	Walking	1	4025
12381	To walk	0	4025
12382	I was walking	0	4025
12383	I walked	0	4025
12384	turns	1	4026
12385	turned	0	4026
12386	would turn	0	4026
12387	would have turned	0	4026
12388	were involved	1	4027
12389	involved	0	4027
12390	were involving	0	4027
12391	had involved	0	4027
12392	would meet	1	4028
12393	will meet	0	4028
12394	meets	0	4028
12395	met	0	4028
12396	will have been	1	4029
12397	have been	0	4029
12398	will be	0	4029
12399	were	0	4029
12400	had practiced, could have	1	4030
12401	practiced, could have	0	4030
12402	practiced, would have	0	4030
12403	would have practiced, would have	0	4030
12404	I'm going to be	1	4031
12405	I'm to be	0	4031
12406	I'll be	0	4031
12407	I'll become	0	4031
12408	had gone, might have	1	4032
12409	went, could have	0	4032
12410	had gone, will have	0	4032
12411	went, had	0	4032
12412	across	1	4033
12413	into	0	4033
12414	down with	0	4033
12415	along	0	4033
12416	whose	1	4034
12417	her	0	4034
12418	who	0	4034
12419	any	0	4034
12420	a great deal of	1	4035
12421	a few	0	4035
12422	a number of	0	4035
12423	any	0	4035
12424	Now that	1	4036
12425	Although	0	4036
12426	So that	0	4036
12427	Whenever	0	4036
12428	Though it was	1	4037
12429	However, it was	0	4037
12430	Being	0	4037
12431	Although	0	4037
12432	to	1	4038
12433	against	0	4038
12434	with	0	4038
12435	from	0	4038
12436	repair	1	4039
12437	repairs	0	4039
12438	repaired	0	4039
12439	repairing	0	4039
12440	to seeing	1	4040
12441	to see	0	4040
12442	seeing	0	4040
12443	see	0	4040
12444	had found	1	4041
12445	has found	0	4041
12446	would find	0	4041
12447	will find	0	4041
12448	Must	1	4042
12449	May	0	4042
12450	Should	0	4042
12451	Have	0	4042
12452	is she	1	4043
12453	she is	0	4043
12454	she arrives	0	4043
12455	she is arriving	0	4043
12456	will have	1	4044
12457	has	0	4044
12458	had	0	4044
12459	would	0	4044
12460	Should	1	4045
12461	Unless	0	4045
12462	Had	0	4045
12463	Were	0	4045
12464	hoping	1	4046
12465	had been hoping	0	4046
12466	were hoping	0	4046
12467	hoped	0	4046
12468	some valuable equipment	1	4047
12469	some valuable equipments	0	4047
12470	a valuable equipment	0	4047
12471	the valuable equipments	0	4047
12472	million of the	1	4048
12473	millions of the	0	4048
12474	million of	0	4048
12475	millions of	0	4048
12476	were we able	1	4049
12477	we were able	0	4049
12478	we had	0	4049
12479	had we	0	4049
12480	did we get	1	4050
12481	we got	0	4050
12482	had we gotten	0	4050
12483	we have gotten	0	4050
12484	one of whom	1	4051
12485	one of which	0	4051
12486	one of them	0	4051
12487	one of who	0	4051
12488	I have a boy and two girls.	1	4052
12489	She's playing outside.	0	4052
12490	It's in the bedroom.	0	4052
12491	That's a good idea.	0	4052
12492	A little bit.	1	4053
12493	I'm from Canada.	0	4053
12494	You're welcome.	0	4053
12495	He's speaking tonight.	0	4053
12496	For almost 10 years.	1	4054
12497	In two weeks time.	0	4054
12498	It takes 20 minutes.	0	4054
12499	It was in 1992.	0	4054
12500	Argentina.	1	4055
12501	Work.	0	4055
12502	9 to 5.	0	4055
12503	Matt.	0	4055
12504	I'm busy right now.	1	4056
12505	She's coming soon.	0	4056
12506	They don't like gum.	0	4056
12507	We already have one.	0	4056
12508	I put it in the fridge.	1	4057
12509	Bill's at work.	0	4057
12510	I think I would.	0	4057
12511	It's good for you.	0	4057
12512	I can't find my glasses.	1	4058
12513	I feel much better, thanks.	0	4058
12514	I don't know Luke.	0	4058
12515	Walt isn't here.	0	4058
12516	Next Tuesday.	1	4059
12517	At 4 o'clock.	0	4059
12518	In 1993.	0	4059
12519	Congratulations!	0	4059
12520	It sure is.	1	4060
12521	It isn't too late.	0	4060
12522	Thank you.	0	4060
12523	Yes, she is.	0	4060
12524	No, I've haven't.	1	4061
12525	Yes, please.	0	4061
12526	No, I wouldn't like some.	0	4061
12527	Yes, we're leaving in 5 minutes.	0	4061
12528	I'm single.	1	4062
12529	It was 1993.	0	4062
12530	I'm Jane.	0	4062
12531	I work.	0	4062
12532	Around 7:30.	1	4063
12533	Every morning.	0	4063
12534	It's 4 o'clock.	0	4063
12535	Cereal and coffee.	0	4063
12536	She's the same age as I am.	1	4064
12537	She bought it yesterday.	0	4064
12538	She is feeling a lot better.	0	4064
12539	She's still in the bathroom.	0	4064
12540	It wasn't your fault.	1	4065
12541	I'd be glad to.	0	4065
12542	I'm afraid I can't.	0	4065
12543	That sounds great.	0	4065
12544	There's one just round the corner.	1	4066
12545	He is from Italy.	0	4066
12546	The restrooms are on the second floor.	0	4066
12547	I've been to Venice.	0	4066
12548	I will if I have the time.	1	4067
12549	I was too busy yesterday.	0	4067
12550	I wasn't able to go.	0	4067
12551	It's coming soon.	0	4067
12552	Fine, thanks.	1	4068
12553	I'm working.	0	4068
12554	You too.	0	4068
12555	By car.	0	4068
12556	Around 9:30.	1	4069
12557	On Saturday.	0	4069
12558	Next week.	0	4069
12559	It's 2 o'clock.	0	4069
12560	I love it.	1	4070
12561	I usually take a cab.	0	4070
12562	I like it well done.	0	4070
12563	I came by bus.	0	4070
12564	I need more time, please.	1	4071
12565	I like the red one, too.	0	4071
12566	I can't smell anything.	0	4071
12567	Yes, it was delicious.	0	4071
12568	Fairly well.	1	4072
12569	In 5 minutes.	0	4072
12570	A taxi.	0	4072
12571	I'm not.	0	4072
12572	She's doing much better, thanks.	1	4073
12573	She's going to be 25.	0	4073
12574	She's about 5 1/2 feet tall.	0	4073
12575	She's the one wearing a blue sweater.	0	4073
12576	I'm feeling fine.	1	4074
12577	Nice to meet you, too.	0	4074
12578	Yes, that's right.	0	4074
12579	I'm just looking, thanks.	0	4074
12580	At 9 o'clock.	1	4075
12581	On Tuesday.	0	4075
12582	It's 2:30.	0	4075
12583	After 1988.	0	4075
12584	I think we have enough.	1	4076
12585	Mexican food is my favorite.	0	4076
12586	Lunch will be at one o'clock.	0	4076
12587	It tasted delicious.	0	4076
12588	I'd rather you didn't.	1	4077
12589	I gave up last year.	0	4077
12590	I'd love one, thanks.	0	4077
12591	I've changed my mind.	0	4077
12592	He's not here.	1	4078
12593	He speaks well.	0	4078
12594	No thank you.	0	4078
12595	I'm just looking.	0	4078
12596	In a library.	1	4079
12597	In a bookstore.	0	4079
12598	In a school.	0	4079
12599	In a house.	0	4079
12600	They're probably in the kitchen.	1	4080
12601	I haven't decided yet.	0	4080
12602	I saw Mike yesterday.	0	4080
12603	They're in Hong Kong.	0	4080
12604	It was harder than I thought.	1	4081
12605	We all went together.	0	4081
12606	Sam is going tomorrow.	0	4081
12607	It's in the testing center.	0	4081
12608	Accepting and unwrapping a gift.	1	4082
12609	Eating lunch with a friend.	0	4082
12610	Visiting someone's home for the first time.	0	4082
12611	Going for a car ride.	0	4082
12612	Get a drink for the man.	1	4083
12613	Cook some food for herself.	0	4083
12614	Turn on the heat.	0	4083
12615	Buy groceries.	0	4083
12616	I will be busy.	1	4084
12617	I am a teacher.	0	4084
12618	I had a great time.	0	4084
12619	I was sick.	0	4084
12620	A salad would be great.	1	4085
12621	It doesn't start until 8 o'clock.	0	4085
12622	I'm not very hungry.	0	4085
12623	Don't mention it.	0	4085
12624	She went to see some friends.	1	4086
12625	She cooked dinner for some visitors.	0	4086
12626	She went shopping.	0	4086
12627	She had to work.	0	4086
12628	Yours is more comfortable.	1	4087
12629	We're leaving right away.	0	4087
12630	I'm going to buy one next week.	0	4087
12631	They're parked outside.	0	4087
12632	His watch isn't working.	1	4088
12633	The train has stopped.	0	4088
12634	She has to wait for a long time.	0	4088
12635	The train will come soon.	0	4088
12636	I'm a sales assistant.	1	4089
12637	I'm doing fine.	0	4089
12638	I'm living in Denver.	0	4089
12639	I'm leaving right away.	0	4089
12640	He could have helped if he had known about her problem.	1	4090
12641	He wanted to help her prepare for the exam.	0	4090
12642	He wasn't able to help her get to the exam on time.	0	4090
12643	He could have helped her start her car.	0	4090
12644	Less than two hours.	1	4091
12645	Three miles.	0	4091
12646	We ended up taking a taxi.	0	4091
12647	I'm taking the day off.	0	4091
12648	In a supermarket.	1	4092
12649	At a restaurant.	0	4092
12650	On a farm.	0	4092
12651	Near a mall.	0	4092
12652	Start using the man's computer.	1	4093
12653	Ask someone else for help.	0	4093
12654	Wait for the man to decide.	0	4093
12655	Repeat her question.	0	4093
12656	The weather might change.	1	4094
12657	It's raining right now.	0	4094
12658	He's too tired.	0	4094
12659	It's too far.	0	4094
12660	I'd be happy to.	1	4095
12661	It's not far from here.	0	4095
12662	I'd love to stay.	0	4095
12663	I come in at 7:30.	0	4095
12664	He just got a new job and it's his first day.	1	4096
12665	He has placed an order with a big company.	0	4096
12666	He's changing to a new school.	0	4096
12667	He's in a hospital visiting someone.	0	4096
12668	Unfortunately I missed it.	1	4097
12669	I don't know how to play.	0	4097
12670	I'm washing it on the weekend.	0	4097
12671	My watch is broken.	0	4097
12672	Finishing their studies.	1	4098
12673	Their search for new jobs.	0	4098
12674	The rules at their apartment building.	0	4098
12675	How far they need to travel.	0	4098
12676	Outside the theater.	1	4099
12677	In the fridge.	0	4099
12678	Next Tuesday.	0	4099
12679	Not meat.	0	4099
12680	To give him her decision the following morning.	1	4100
12681	To go to bed early and get enough sleep.	0	4100
12682	To return the following day.	0	4100
12683	To put first things first in her life.	0	4100
12684	I used to, but I'm not very good.	1	4101
12685	Yes, I liked the play.	0	4101
12686	I don't know where Dennis is.	0	4101
12687	I'm not sure what you think.	0	4101
12688	To get to Washington Avenue as fast as possible.	1	4102
12689	To know what time Bus 45 arrives.	0	4102
12690	To use the least expensive bus.	0	4102
12691	To use the same bus that the man is going to use.	0	4102
12692	The teacher does not believe the girl's excuse.	1	4103
12693	The teacher thinks the girl is honest.	0	4103
12694	The girl thinks her homework is impossible.	0	4103
12695	The girl wants her father to do her homework.	0	4103
12696	Not quite.	1	4104
12697	Two days ago.	0	4104
12698	Please.	0	4104
12699	I don't have one.	0	4104
12700	Yes, and he is happy to help her.	1	4105
12701	Yes, but he is not happy about it.	0	4105
12702	No, but he wishes he could help her.	0	4105
12703	No, and he is not interested in helping her.	0	4105
12704	Jennifer wants you to call her.	1	4106
12705	Please take a message.	0	4106
12706	We're all out of them.	0	4106
12707	Clean up your mess.	0	4106
12708	She doesn't like pineapple on pizza.	1	4107
12709	She doesn't like sausage on pizza.	0	4107
12710	She doesn't like Italian style pizza.	0	4107
12711	She doesn't like any kind of pizza.	0	4107
12712	He is surprised by the news.	1	4108
12713	He does not believe the woman.	0	4108
12714	He wants to take the test soon.	0	4108
12715	He can't hear very well.	0	4108
12716	He is happy to wait for the woman.	1	4109
12717	He doesn't have a lot of time.	0	4109
12718	He doesn't want to go anywhere.	0	4109
12719	He doesn't want her to waste time.	0	4109
12720	At a bank.	1	4110
12721	At a post office.	0	4110
12722	At a picture gallery.	0	4110
12723	At a dry cleaner's.	0	4110
12724	Making arrangements to meet.	1	4111
12725	Discussing a recent trip.	0	4111
12726	Reserving a table at a restaurant.	0	4111
12727	Remembering who to call.	0	4111
12728	Unfortunately we don't.	1	4112
12729	It's on the 4th floor.	0	4112
12730	I want to see the sights.	0	4112
12731	Number 12 arrives in 10 minutes.	0	4112
12732	Who should pay the bill for a meal.	1	4113
12733	How much to leave for a tip.	0	4113
12734	Who paid for the theater tickets.	0	4113
12735	What to do on a date.	0	4113
12736	I can manage.	1	4114
12737	He can help you.	0	4114
12738	They were on sale.	0	4114
12739	The boss is not here.	0	4114
12740	I wouldn't like anything.	1	4115
12741	That's too much for me.	0	4115
12742	You can get me on my cell phone.	0	4115
12743	You must be thirsty.	0	4115
12744	That's a good idea.	1	4116
12745	I don't like crab.	0	4116
12746	She doesn't like pie.	0	4116
12747	I bought it yesterday.	0	4116
12748	An author.	1	4117
12749	An assignment.	0	4117
12750	A hotel room.	0	4117
12751	A mutual friend.	0	4117
12752	The man didn't have information about the orientation.	1	4118
12753	The man knew about the orientation but decided not to go.	0	4118
12754	The orientation was postponed until a later date.	0	4118
12755	The orientation was only for female students.	0	4118
12756	He can't find the report.	1	4119
12757	He hates his messy desk.	0	4119
12758	The woman is afraid of him.	0	4119
12759	He always says the wrong things.	0	4119
12760	Leave the room.	1	4120
12761	Open the window.	0	4120
12762	Close the window.	0	4120
12763	Turn on a fan.	0	4120
12764	They don't agree about what happened.	1	4121
12765	They have both been seriously injured.	0	4121
12766	Robert is much younger than the woman.	0	4121
12767	They are going to be married.	0	4121
12768	Where his office is located.	1	4122
12769	Where she should park.	0	4122
12770	What time the meeting starts.	0	4122
12771	What they are going to do after the game.	0	4122
12772	In a restaurant.	1	4123
12773	In a store.	0	4123
12774	In a bank.	0	4123
12775	In a kitchen.	0	4123
12776	Saturday morning.	1	4124
12777	Saturday afternoon.	0	4124
12778	Sometime during the week.	0	4124
12779	Sometime next week.	0	4124
12780	Meeting an ex-boyfriend.	1	4125
12781	Going to the movies.	0	4125
12782	Breaking an athletics record.	0	4125
12783	Inviting someone to a play.	0	4125
12784	He was active as a composer, pianist and conductor.	1	4126
12785	He was busy composing pieces throughout his career.	0	4126
12786	As a composer, he wrote only for the piano.	0	4126
12787	I only found out about it yesterday.	1	4127
12788	I usually come by bus.	0	4127
12789	I didn't think so.	0	4127
12790	I have an interview.	0	4127
12791	He had transportation problems.	1	4128
12792	He witnessed an accident.	0	4128
12793	He fell and injured himself.	0	4128
12794	He was late and missed his ride.	0	4128
12795	He took the advice of a girl.	1	4129
12796	All his brothers wore beards.	0	4129
12797	He wanted to look older.	0	4129
12798	It's probably all gone.	1	4130
12799	Peter left a few minutes ago.	0	4130
12800	No, you turn right.	0	4130
12801	I'd like a large one, please.	0	4130
12802	She was dissatisfied.	1	4131
12803	She was offered another job.	0	4131
12804	She wanted more money.	0	4131
12805	She was fired.	0	4131
12806	Use her bike after she returns.	1	4132
12807	Borrow someone else's bike.	0	4132
12808	Take her bike right now.	0	4132
12809	Start walking.	0	4132
12810	He works in a shoe store.	1	4133
12811	He is a painter.	0	4133
12812	He sells furniture.	0	4133
12813	He designs clothes.	0	4133
12814	To give citizens information about voter registration.	1	4134
12815	To persuade people to vote.	0	4134
12816	To provide information about community resources.	0	4134
12817	At a phone company.	1	4135
12818	At an airport.	0	4135
12819	At a supermarket.	0	4135
12820	At a doctor's office.	0	4135
12821	He is a smoker who is trying to give up.	1	4136
12822	He will probably try nicotine patches.	0	4136
12823	He needs medication to fight depression.	0	4136
12824	She wants to get her money back.	1	4137
12825	She wants to hear a different kind of music.	0	4137
12826	She wants the man to apologize to her.	0	4137
12827	She wants to take a break from work.	0	4137
12828	She's too busy to go to the meeting.	1	4138
12829	She doesn't know if she's going to the meeting.	0	4138
12830	She's going to the meeting because she isn't busy.	0	4138
12831	She has already missed the meeting.	0	4138
12832	She doesn't have enough time to help.	1	4139
12833	She thinks he is telling a joke.	0	4139
12834	She doesn't understand what he is saying.	0	4139
12835	She is willing to help him.	0	4139
12836	Going out for a meal.	1	4140
12837	Traffic safety.	0	4140
12838	Their busy lifestyle.	0	4140
12839	Shopping for furniture.	0	4140
12840	The difficulty of learning foreign languages.	1	4141
12841	The differences between the French and the Italians.	0	4141
12842	Choosing which foreign language to learn.	0	4141
12843	Traveling to France and Italy.	0	4141
12844	Go to work.	1	4142
12845	Visit his friends.	0	4142
12846	Get some rest.	0	4142
12847	Stay at home.	0	4142
12848	He was expecting the report earlier.	1	4143
12849	He wants to know what time it is.	0	4143
12850	He asks when the report was started.	0	4143
12851	He explains what the report is about.	0	4143
12852	Teaching the man how to do his new job.	1	4144
12853	Ordering lunch in a fast-food restaurant.	0	4144
12854	Deciding what she wants to drink.	0	4144
12855	Cooking dinner for some friends.	0	4144
12856	Flight attendant.	1	4145
12857	Librarian.	0	4145
12858	Waitress.	0	4145
12859	Store clerk.	0	4145
12860	Tablets.	1	4146
12861	Patches.	0	4146
12862	Gum.	0	4146
12863	It depends on which one.	1	4147
12864	I'm not moving.	0	4147
12865	The movie was great.	0	4147
12866	We'll see you tomorrow.	0	4147
12867	She did not watch the election results.	1	4148
12868	She turned her television off.	0	4148
12869	She always votes in elections.	0	4148
12870	She likes to joke around.	0	4148
12871	It should be here soon.	1	4149
12872	Sometime in June.	0	4149
12873	It's almost 3 o'clock.	0	4149
12874	Nick's not here.	0	4149
12875	I want to go out to eat.	1	4150
12876	I feel sad about the problem.	0	4150
12877	I like watching old movies.	0	4150
12878	I am doing much better.	0	4150
12879	Applying for a job.	1	4151
12880	Taking an important test.	0	4151
12881	Traveling to another country.	0	4151
12882	Teaching a class.	0	4151
12883	She thinks it will be enjoyable.	1	4152
12884	She might not be able to go to it.	0	4152
12885	She wishes it would start sooner.	0	4152
12886	She doesn't know where it will be.	0	4152
12887	Perhaps the keys are in the car.	1	4153
12888	There may be a problem with the ignition.	0	4153
12889	Matt can borrow her car.	0	4153
12890	She has left her keys in the car.	0	4153
12891	They watch less TV.	1	4154
12892	They read less.	0	4154
12893	They listen to less music.	0	4154
12894	We grew up together.	1	4155
12895	I didn't know that.	0	4155
12896	Let's go on a date.	0	4155
12897	He feels very well.	0	4155
12898	To pay some of the rent.	1	4156
12899	To keep her from being lonely.	0	4156
12900	To make the apartment safer.	0	4156
12901	To help with the cooking.	0	4156
12902	About obtaining a driver's license.	1	4157
12903	About getting a car registration.	0	4157
12904	About taking a driver education course.	0	4157
12905	I think I'll have the fish.	1	4158
12906	I'm going to play tennis.	0	4158
12907	I need her to do the dishes.	0	4158
12908	I just got back today.	0	4158
12909	She gets nervous about taking tests.	1	4159
12910	She thinks she will pass her driving test.	0	4159
12911	She has already taken the test.	0	4159
12912	She doesn't think the man will pass the test.	0	4159
12913	The director of a charitable organization.	1	4160
12914	A leader of the Navajo Nation.	0	4160
12915	An Episcopalian priest.	0	4160
12916	A school assignment.	1	4161
12917	A letter to their parents.	0	4161
12918	A book they want to read.	0	4161
12919	A speech that the man has to give.	0	4161
12920	I am just looking.	1	4162
12921	I don't need any cans.	0	4162
12922	I want to help.	0	4162
12923	I can see you.	0	4162
12924	A job that he used to have.	1	4163
12925	The school that he used to attend.	0	4163
12926	The problems he is having at work.	0	4163
12927	A friend that he hasn't seen for three years.	0	4163
12928	He got disconnected.	1	4164
12929	He had the wrong number.	0	4164
12930	He cut himself.	0	4164
12931	He was put on hold.	0	4164
12932	Home loans.	1	4165
12933	Real estate.	0	4165
12934	Inexpensive houses.	0	4165
12935	Fix her car.	1	4166
12936	Drive more slowly.	0	4166
12937	Turn down the volume on the stereo.	0	4166
12938	Call the police.	0	4166
12939	I'm afraid so.	1	4167
12940	I can't see them.	0	4167
12941	It takes four people.	0	4167
12942	I bought it today.	0	4167
12943	She gives us too much homework.	1	4168
12944	She liked it very much.	0	4168
12945	She has always hated math	0	4168
12946	She likes coffee.	0	4168
12947	Ten minutes or less.	1	4169
12948	Fifteen minutes or more.	0	4169
12949	Exactly five minutes.	0	4169
12950	Only one minute.	0	4169
